co_kV:	690.0026667
co_mA:	34689.19811
co_sec:	29106
co_D:	-67396.55975
co_size_times:	3.9982002504686105

calculate formula:
DAP_uGym2 = (co_kV*kV + co_mA*mA + co_sec*sec + co_D) * co_size_times / 100000


kV	uA	ms	DAP_uGym2
75	3150	1000	4.907015728304282
75	3150	1100	5.023387344794421
75	3150	1250	5.197944769529631
75	3150	1400	5.372502194264839
75	4000	500	5.5040597107152225
75	4000	550	5.5622455189602915
75	4000	625	5.649524231327897
75	4000	700	5.7368029436954995
75	4000	800	5.853174560185639
75	4000	900	5.969546176675778
75	4000	1000	6.085917793165919
75	4000	1100	6.202289409656058
75	4000	1250	6.376846834391268
75	4000	1400	6.551404259126475
75	5000	500	6.891003316434794
75	5000	550	6.949189124679863
75	5000	625	7.036467837047469
75	5000	700	7.123746549415071
75	5000	800	7.240118165905212
75	5000	900	7.356489782395351
75	5000	1000	7.472861398885492
75	5000	1100	7.58923301537563
75	5000	1250	7.7637904401108395
75	5000	1400	7.9383478648460475
76	500	500	0.6773447790449574
76	500	550	0.7355305872900273
76	500	625	0.8228092996576316
76	500	700	0.910088012025236
76	500	800	1.0264596285153758
76	500	900	1.1428312450055147
76	500	1000	1.2592028614956543
76	500	1100	1.375574477985794
76	500	1250	1.5501319027210028
76	500	1400	1.7246893274562116
76	625	500	0.850712729759904
76	625	550	0.9088985380049738
76	625	625	0.9961772503725781
76	625	700	1.0834559627401827
76	625	800	1.1998275792303221
76	625	900	1.316199195720461
76	625	1000	1.432570812210601
76	625	1100	1.5489424287007405
76	625	1250	1.7234998534359494
76	625	1400	1.8980572781711582
76	800	500	1.0934278607608292
76	800	550	1.151613669005899
76	800	625	1.2388923813735033
76	800	700	1.3261710937411078
76	800	800	1.4425427102312474
76	800	900	1.5589143267213865
76	800	1000	1.675285943211526
76	800	1100	1.7916575597016657
76	800	1250	1.9662149844368746
76	800	1400	2.1407724091720834
76	1000	500	1.3708165819047435
76	1000	550	1.4290023901498135
76	1000	625	1.5162811025174179
76	1000	700	1.6035598148850223
76	1000	800	1.719931431375162
76	1000	900	1.8363030478653009
76	1000	1000	1.9526746643554407
76	1000	1100	2.06904628084558
76	1000	1250	2.243603705580789
76	1000	1400	2.4181611303159976
76	1250	500	1.7175524833346367
76	1250	550	1.7757382915797064
76	1250	625	1.863017003947311
76	1250	700	1.9502957163149153
76	1250	800	2.066667332805055
76	1250	900	2.183038949295194
76	1250	1000	2.2994105657853336
76	1250	1100	2.4157821822754735
76	1250	1250	2.590339607010682
76	1250	1400	2.764897031745891
76	1575	500	2.168309155193498
76	1575	550	2.226494963438568
76	1575	625	2.313773675806172
76	1575	700	2.401052388173776
76	1575	800	2.517424004663916
76	1575	900	2.633795621154055
76	1575	1000	2.7501672376441944
76	1575	1100	2.866538854134334
76	1575	1250	3.0410962788695435
76	1575	1400	3.215653703604752
76	2000	500	2.7577601876243163
76	2000	550	2.815945995869385
76	2000	625	2.90322470823699
76	2000	700	2.990503420604594
76	2000	800	3.106875037094735
76	2000	900	3.2232466535848734
76	2000	1000	3.3396182700750128
76	2000	1100	3.4559898865651526
76	2000	1250	3.6305473113003615
76	2000	1400	3.8051047360355703
76	2500	500	3.4512319904841022
76	2500	550	3.5094177987291713
76	2500	625	3.5966965110967766
76	2500	700	3.68397522346438
76	2500	800	3.800346839954521
76	2500	900	3.9167184564446598
76	2500	1000	4.033090072934799
76	2500	1100	4.149461689424939
76	2500	1250	4.324019114160147
76	2500	1400	4.498576538895357
76	3150	500	4.352745334201824
76	3150	550	4.410931142446894
76	3150	625	4.498209854814498
76	3150	700	4.585488567182103
76	3150	800	4.701860183672243
76	3150	900	4.818231800162382
76	3150	1000	4.9346034166525214
76	3150	1100	5.050975033142661
76	3150	1250	5.22553245787787
76	3150	1400	5.400089882613077
76	4000	500	5.531647399063461
76	4000	550	5.58983320730853
76	4000	625	5.677111919676135
76	4000	700	5.764390632043738
76	4000	800	5.8807622485338795
76	4000	900	5.997133865024018
76	4000	1000	6.113505481514158
76	4000	1100	6.229877098004296
76	4000	1250	6.404434522739507
76	4000	1400	6.578991947474714
76	5000	500	6.918591004783034
76	5000	550	6.976776813028103
76	5000	625	7.064055525395708
76	5000	700	7.151334237763311
76	5000	800	7.267705854253451
76	5000	900	7.3840774707435894
76	5000	1000	7.50044908723373
76	5000	1100	7.616820703723869
76	5000	1250	7.79137812845908
76	5000	1400	7.965935553194286
77	500	500	0.704932467393197
77	500	550	0.763118275638267
77	500	625	0.8503969880058714
77	500	700	0.9376757003734758
77	500	800	1.0540473168636155
77	500	900	1.170418933353755
77	500	1000	1.2867905498438938
77	500	1100	1.4031621663340337
77	500	1250	1.5777195910692425
77	500	1400	1.7522770158044514
77	625	500	0.8783004181081436
77	625	550	0.9364862263532134
77	625	625	1.0237649387208179
77	625	700	1.1110436510884223
77	625	800	1.227415267578562
77	625	900	1.3437868840687015
77	625	1000	1.4601585005588407
77	625	1100	1.5765301170489803
77	625	1250	1.751087541784189
77	625	1400	1.9256449665193978
77	800	500	1.121015549109069
77	800	550	1.1792013573541387
77	800	625	1.266480069721743
77	800	700	1.3537587820893475
77	800	800	1.4701303985794871
77	800	900	1.5865020150696267
77	800	1000	1.7028736315597657
77	800	1100	1.8192452480499055
77	800	1250	1.9938026727851144
77	800	1400	2.168360097520323
77	1000	500	1.3984042702529833
77	1000	550	1.4565900784980532
77	1000	625	1.5438687908656576
77	1000	700	1.631147503233262
77	1000	800	1.7475191197234017
77	1000	900	1.863890736213541
77	1000	1000	1.9802623527036802
77	1000	1100	2.0966339691938196
77	1000	1250	2.2711913939290285
77	1000	1400	2.4457488186642373
77	1250	500	1.7451401716828763
77	1250	550	1.8033259799279462
77	1250	625	1.8906046922955508
77	1250	700	1.977883404663155
77	1250	800	2.0942550211532946
77	1250	900	2.210626637643434
77	1250	1000	2.3269982541335734
77	1250	1100	2.4433698706237132
77	1250	1250	2.617927295358922
77	1250	1400	2.79248472009413
77	1575	500	2.1958968435417376
77	1575	550	2.2540826517868076
77	1575	625	2.341361364154412
77	1575	700	2.428640076522016
77	1575	800	2.545011693012156
77	1575	900	2.6613833095022956
77	1575	1000	2.7777549259924337
77	1575	1100	2.8941265424825735
77	1575	1250	3.0686839672177824
77	1575	1400	3.243241391952992
77	2000	500	2.7853478759725565
77	2000	550	2.8435336842176255
77	2000	625	2.9308123965852304
77	2000	700	3.0180911089528344
77	2000	800	3.134462725442974
77	2000	900	3.2508343419331136
77	2000	1000	3.3672059584232534
77	2000	1100	3.483577574913392
77	2000	1250	3.6581349996486017
77	2000	1400	3.8326924243838096
77	2500	500	3.4788196788323424
77	2500	550	3.537005487077412
77	2500	625	3.624284199445017
77	2500	700	3.7115629118126217
77	2500	800	3.82793452830276
77	2500	900	3.9443061447929
77	2500	1000	4.060677761283039
77	2500	1100	4.177049377773179
77	2500	1250	4.351606802508388
77	2500	1400	4.526164227243597
77	3150	500	4.380333022550064
77	3150	550	4.438518830795133
77	3150	625	4.525797543162739
77	3150	700	4.613076255530344
77	3150	800	4.729447872020482
77	3150	900	4.845819488510622
77	3150	1000	4.962191105000762
77	3150	1100	5.078562721490901
77	3150	1250	5.2531201462261095
77	3150	1400	5.427677570961319
77	4000	500	5.5592350874117
77	4000	550	5.61742089565677
77	4000	625	5.704699608024375
77	4000	700	5.79197832039198
77	4000	800	5.908349936882118
77	4000	900	6.024721553372259
77	4000	1000	6.141093169862398
77	4000	1100	6.257464786352538
77	4000	1250	6.432022211087746
77	4000	1400	6.606579635822955
77	5000	500	6.946178693131272
77	5000	550	7.004364501376342
77	5000	625	7.091643213743947
77	5000	700	7.178921926111552
77	5000	800	7.295293542601691
77	5000	900	7.411665159091831
77	5000	1000	7.52803677558197
77	5000	1100	7.64440839207211
77	5000	1250	7.818965816807318
77	5000	1400	7.993523241542526
78	500	500	0.7325201557414368
78	500	550	0.7907059639865067
78	500	625	0.877984676354111
78	500	700	0.9652633887217155
78	500	800	1.081635005211855
78	500	900	1.198006621701994
78	500	1000	1.3143782381921336
78	500	1100	1.4307498546822734
78	500	1250	1.6053072794174823
78	500	1400	1.7798647041526912
78	625	500	0.9058881064563834
78	625	550	0.9640739147014532
78	625	625	1.0513526270690576
78	625	700	1.138631339436662
78	625	800	1.2550029559268017
78	625	900	1.3713745724169406
78	625	1000	1.4877461889070804
78	625	1100	1.6041178053972198
78	625	1250	1.7786752301324287
78	625	1400	1.9532326548676375
78	800	500	1.1486032374573087
78	800	550	1.2067890457023782
78	800	625	1.2940677580699829
78	800	700	1.381346470437587
78	800	800	1.497718086927727
78	800	900	1.6140897034178658
78	800	1000	1.7304613199080054
78	800	1100	1.846832936398145
78	800	1250	2.0213903611333537
78	800	1400	2.195947785868563
78	1000	500	1.425991958601223
78	1000	550	1.484177766846293
78	1000	625	1.5714564792138972
78	1000	700	1.6587351915815018
78	1000	800	1.7751068080716412
78	1000	900	1.8914784245617802
78	1000	1000	2.00785004105192
78	1000	1100	2.1242216575420594
78	1000	1250	2.2987790822772682
78	1000	1400	2.473336507012477
78	1250	500	1.772727860031116
78	1250	550	1.830913668276186
78	1250	625	1.9181923806437904
78	1250	700	2.0054710930113946
78	1250	800	2.1218427095015344
78	1250	900	2.2382143259916734
78	1250	1000	2.354585942481813
78	1250	1100	2.4709575589719526
78	1250	1250	2.6455149837071614
78	1250	1400	2.8200724084423703
78	1575	500	2.223484531889977
78	1575	550	2.281670340135047
78	1575	625	2.3689490525026518
78	1575	700	2.4562277648702557
78	1575	800	2.572599381360396
78	1575	900	2.6889709978505345
78	1575	1000	2.805342614340674
78	1575	1100	2.9217142308308137
78	1575	1250	3.0962716555660226
78	1575	1400	3.2708290803012314
78	2000	500	2.812935564320796
78	2000	550	2.8711213725658644
78	2000	625	2.9584000849334697
78	2000	700	3.0456787973010746
78	2000	800	3.162050413791213
78	2000	900	3.2784220302813525
78	2000	1000	3.3947936467714923
78	2000	1100	3.511165263261632
78	2000	1250	3.6857226879968406
78	2000	1400	3.86028011273205
78	2500	500	3.5064073671805818
78	2500	550	3.564593175425651
78	2500	625	3.651871887793256
78	2500	700	3.7391506001608605
78	2500	800	3.855522216650999
78	2500	900	3.971893833141139
78	2500	1000	4.088265449631279
78	2500	1100	4.2046370661214185
78	2500	1250	4.3791944908566265
78	2500	1400	4.553751915591835
78	3150	500	4.407920710898304
78	3150	550	4.4661065191433735
78	3150	625	4.553385231510978
78	3150	700	4.640663943878583
78	3150	800	4.757035560368721
78	3150	900	4.873407176858861
78	3150	1000	4.989778793349001
78	3150	1100	5.10615040983914
78	3150	1250	5.280707834574349
78	3150	1400	5.4552652593095585
78	4000	500	5.58682277575994
78	4000	550	5.645008584005009
78	4000	625	5.732287296372614
78	4000	700	5.819566008740219
78	4000	800	5.935937625230357
78	4000	900	6.052309241720498
78	4000	1000	6.168680858210637
78	4000	1100	6.285052474700777
78	4000	1250	6.459609899435985
78	4000	1400	6.634167324171195
78	5000	500	6.973766381479512
78	5000	550	7.031952189724581
78	5000	625	7.119230902092187
78	5000	700	7.206509614459792
78	5000	800	7.322881230949929
78	5000	900	7.43925284744007
78	5000	1000	7.555624463930209
78	5000	1100	7.6719960804203495
78	5000	1250	7.8465535051555575
78	5000	1400	8.021110929890767
79	500	500	0.760107844089676
79	500	550	0.8182936523347458
79	500	625	0.9055723647023503
79	500	700	0.9928510770699547
79	500	800	1.1092226935600942
79	500	900	1.2255943100502333
79	500	1000	1.3419659265403727
79	500	1100	1.4583375430305126
79	500	1250	1.6328949677657214
79	500	1400	1.8074523925009303
79	625	500	0.9334757948046225
79	625	550	0.9916616030496923
79	625	625	1.0789403154172967
79	625	700	1.1662190277849012
79	625	800	1.2825906442750408
79	625	900	1.3989622607651797
79	625	1000	1.5153338772553195
79	625	1100	1.631705493745459
79	625	1250	1.8062629184806678
79	625	1400	1.9808203432158766
79	800	500	1.1761909258055478
79	800	550	1.2343767340506175
79	800	625	1.321655446418222
79	800	700	1.4089341587858262
79	800	800	1.525305775275966
79	800	900	1.641677391766105
79	800	1000	1.7580490082562445
79	800	1100	1.8744206247463844
79	800	1250	2.048978049481593
79	800	1400	2.223535474216802
79	1000	500	1.4535796469494622
79	1000	550	1.511765455194532
79	1000	625	1.5990441675621363
79	1000	700	1.686322879929741
79	1000	800	1.8026944964198806
79	1000	900	1.9190661129100195
79	1000	1000	2.0354377294001593
79	1000	1100	2.1518093458902983
79	1000	1250	2.3263667706255076
79	1000	1400	2.500924195360716
79	1250	500	1.8003155483793551
79	1250	550	1.858501356624425
79	1250	625	1.9457800689920295
79	1250	700	2.033058781359634
79	1250	800	2.1494303978497737
79	1250	900	2.2658020143399122
79	1250	1000	2.382173630830052
79	1250	1100	2.498545247320192
79	1250	1250	2.6731026720554003
79	1250	1400	2.8476600967906096
79	1575	500	2.2510722202382163
79	1575	550	2.309258028483286
79	1575	625	2.3965367408508906
79	1575	700	2.4838154532184946
79	1575	800	2.6001870697086353
79	1575	900	2.716558686198774
79	1575	1000	2.832930302688913
79	1575	1100	2.9493019191790526
79	1575	1250	3.123859343914262
79	1575	1400	3.2984167686494703
79	2000	500	2.8405232526690347
79	2000	550	2.8987090609141037
79	2000	625	2.9859877732817086
79	2000	700	3.073266485649314
79	2000	800	3.1896381021394524
79	2000	900	3.306009718629592
79	2000	1000	3.4223813351197316
79	2000	1100	3.5387529516098715
79	2000	1250	3.71331037634508
79	2000	1400	3.8878678010802887
79	2500	500	3.5339950555288207
79	2500	550	3.59218086377389
79	2500	625	3.679459576141495
79	2500	700	3.7667382885091
79	2500	800	3.8831099049992384
79	2500	900	3.9994815214893777
79	2500	1000	4.115853137979517
79	2500	1100	4.232224754469657
79	2500	1250	4.406782179204867
79	2500	1400	4.5813396039400756
79	3150	500	4.435508399246543
79	3150	550	4.493694207491612
79	3150	625	4.580972919859217
79	3150	700	4.668251632226822
79	3150	800	4.784623248716961
79	3150	900	4.9009948652071005
79	3150	1000	5.01736648169724
79	3150	1100	5.133738098187379
79	3150	1250	5.308295522922587
79	3150	1400	5.482852947657798
79	4000	500	5.614410464108179
79	4000	550	5.672596272353248
79	4000	625	5.759874984720853
79	4000	700	5.847153697088459
79	4000	800	5.963525313578596
79	4000	900	6.079896930068737
79	4000	1000	6.196268546558875
79	4000	1100	6.312640163049016
79	4000	1250	6.487197587784224
79	4000	1400	6.661755012519434
79	5000	500	7.001354069827751
79	5000	550	7.05953987807282
79	5000	625	7.146818590440425
79	5000	700	7.23409730280803
79	5000	800	7.3504689192981685
79	5000	900	7.46684053578831
79	5000	1000	7.583212152278448
79	5000	1100	7.699583768768589
79	5000	1250	7.874141193503796
79	5000	1400	8.048698618239005
80	500	500	0.7876955324379158
80	500	550	0.8458813406829855
80	500	625	0.9331600530505899
80	500	700	1.0204387654181943
80	500	800	1.136810381908334
80	500	900	1.2531819983984736
80	500	1000	1.3695536148886125
80	500	1100	1.4859252313787523
80	500	1250	1.6604826561139612
80	500	1400	1.8350400808491698
80	625	500	0.9610634831528623
80	625	550	1.019249291397932
80	625	625	1.1065280037655365
80	625	700	1.193806716133141
80	625	800	1.3101783326232805
80	625	900	1.42654994911342
80	625	1000	1.542921565603559
80	625	1100	1.6592931820936987
80	625	1250	1.8338506068289075
80	625	1400	2.0084080315641164
80	800	500	1.2037786141537874
80	800	550	1.261964422398857
80	800	625	1.3492431347664617
80	800	700	1.436521847134066
80	800	800	1.5528934636242058
80	800	900	1.6692650801143454
80	800	1000	1.7856366966044843
80	800	1100	1.902008313094624
80	800	1250	2.076565737829833
80	800	1400	2.2511231625650416
80	1000	500	1.481167335297702
80	1000	550	1.5393531435427719
80	1000	625	1.626631855910376
80	1000	700	1.7139105682779807
80	1000	800	1.83028218476812
80	1000	900	1.9466538012582597
80	1000	1000	2.063025417748399
80	1000	1100	2.179397034238538
80	1000	1250	2.3539544589737473
80	1000	1400	2.5285118837089557
80	1250	500	1.827903236727595
80	1250	550	1.8860890449726648
80	1250	625	1.9733677573402693
80	1250	700	2.0606464697078737
80	1250	800	2.1770180861980135
80	1250	900	2.293389702688153
80	1250	1000	2.409761319178292
80	1250	1100	2.5261329356684317
80	1250	1250	2.7006903604036396
80	1250	1400	2.87524778513885
80	1575	500	2.278659908586456
80	1575	550	2.336845716831526
80	1575	625	2.4241244291991304
80	1575	700	2.5114031415667344
80	1575	800	2.627774758056874
80	1575	900	2.744146374547014
80	1575	1000	2.8605179910371534
80	1575	1100	2.976889607527292
80	1575	1250	3.151447032262502
80	1575	1400	3.3260044569977096
80	2000	500	2.868110941017274
80	2000	550	2.926296749262344
80	2000	625	3.013575461629948
80	2000	700	3.100854173997553
80	2000	800	3.2172257904876926
80	2000	900	3.333597406977832
80	2000	1000	3.4499690234679705
80	2000	1100	3.5663406399581103
80	2000	1250	3.740898064693319
80	2000	1400	3.9154554894285294
80	2500	500	3.56158274387706
80	2500	550	3.619768552122129
80	2500	625	3.7070472644897343
80	2500	700	3.7943259768573387
80	2500	800	3.9106975933474777
80	2500	900	4.0270692098376175
80	2500	1000	4.143440826327757
80	2500	1100	4.259812442817897
80	2500	1250	4.434369867553105
80	2500	1400	4.608927292288314
80	3150	500	4.463096087594782
80	3150	550	4.521281895839851
80	3150	625	4.608560608207457
80	3150	700	4.695839320575062
80	3150	800	4.812210937065199
80	3150	900	4.928582553555339
80	3150	1000	5.044954170045479
80	3150	1100	5.161325786535619
80	3150	1250	5.335883211270827
80	3150	1400	5.510440636006036
80	4000	500	5.641998152456417
80	4000	550	5.700183960701487
80	4000	625	5.787462673069092
80	4000	700	5.874741385436697
80	4000	800	5.991113001926836
80	4000	900	6.107484618416977
80	4000	1000	6.223856234907116
80	4000	1100	6.340227851397255
80	4000	1250	6.514785276132463
80	4000	1400	6.689342700867673
80	5000	500	7.02894175817599
80	5000	550	7.08712756642106
80	5000	625	7.174406278788664
80	5000	700	7.26168499115627
80	5000	800	7.378056607646408
80	5000	900	7.4944282241365485
80	5000	1000	7.6107998406266875
80	5000	1100	7.727171457116828
80	5000	1250	7.901728881852036
80	5000	1400	8.076286306587246
81	500	500	0.8152832207861554
81	500	550	0.8734690290312253
81	500	625	0.9607477413988297
81	500	700	1.0480264537664339
81	500	800	1.1643980702565737
81	500	900	1.2807696867467127
81	500	1000	1.3971413032368523
81	500	1100	1.5135129197269919
81	500	1250	1.6880703444622007
81	500	1400	1.8626277691974096
81	625	500	0.9886511715011019
81	625	550	1.0468369797461718
81	625	625	1.134115692113776
81	625	700	1.2213944044813807
81	625	800	1.3377660209715203
81	625	900	1.4541376374616592
81	625	1000	1.5705092539517989
81	625	1100	1.6868808704419385
81	625	1250	1.8614382951771473
81	625	1400	2.035995719912356
81	800	500	1.2313663025020272
81	800	550	1.2895521107470969
81	800	625	1.3768308231147015
81	800	700	1.4641095354823057
81	800	800	1.5804811519724455
81	800	900	1.6968527684625845
81	800	1000	1.8132243849527239
81	800	1100	1.9295960014428637
81	800	1250	2.104153426178072
81	800	1400	2.2787108509132814
81	1000	500	1.5087550236459417
81	1000	550	1.5669408318910116
81	1000	625	1.6542195442586158
81	1000	700	1.7414982566262203
81	1000	800	1.8578698731163599
81	1000	900	1.9742414896064988
81	1000	1000	2.0906131060966384
81	1000	1100	2.206984722586778
81	1000	1250	2.381542147321987
81	1000	1400	2.5560995720571955
81	1250	500	1.8554909250758347
81	1250	550	1.9136767333209046
81	1250	625	2.0009554456885086
81	1250	700	2.0882341580561135
81	1250	800	2.2046057745462533
81	1250	900	2.320977391036392
81	1250	1000	2.4373490075265316
81	1250	1100	2.5537206240166714
81	1250	1250	2.72827804875188
81	1250	1400	2.902835473487089
81	1575	500	2.306247596934696
81	1575	550	2.3644334051797657
81	1575	625	2.45171211754737
81	1575	700	2.538990829914974
81	1575	800	2.6553624464051135
81	1575	900	2.7717340628952534
81	1575	1000	2.8881056793853923
81	1575	1100	3.004477295875532
81	1575	1250	3.1790347206107414
81	1575	1400	3.35359214534595
81	2000	500	2.8956986293655143
81	2000	550	2.9538844376105833
81	2000	625	3.041163149978188
81	2000	700	3.128441862345792
81	2000	800	3.244813478835933
81	2000	900	3.3611850953260713
81	2000	1000	3.4775567118162107
81	2000	1100	3.5939283283063506
81	2000	1250	3.7684857530415594
81	2000	1400	3.9430431777767683
81	2500	500	3.5891704322253
81	2500	550	3.6473562404703697
81	2500	625	3.7346349528379745
81	2500	700	3.821913665205578
81	2500	800	3.938285281695719
81	2500	900	4.054656898185857
81	2500	1000	4.171028514675997
81	2500	1100	4.2874001311661365
81	2500	1250	4.461957555901345
81	2500	1400	4.636514980636555
81	3150	500	4.490683775943022
81	3150	550	4.5488695841880915
81	3150	625	4.636148296555697
81	3150	700	4.7234270089233
81	3150	800	4.839798625413441
81	3150	900	4.95617024190358
81	3150	1000	5.07254185839372
81	3150	1100	5.188913474883859
81	3150	1250	5.3634708996190685
81	3150	1400	5.538028324354276
81	4000	500	5.669585840804659
81	4000	550	5.727771649049728
81	4000	625	5.815050361417334
81	4000	700	5.902329073784936
81	4000	800	6.018700690275077
81	4000	900	6.135072306765215
81	4000	1000	6.251443923255356
81	4000	1100	6.367815539745495
81	4000	1250	6.542372964480705
81	4000	1400	6.7169303892159125
81	5000	500	7.056529446524231
81	5000	550	7.1147152547693
81	5000	625	7.2019939671369055
81	5000	700	7.289272679504508
81	5000	800	7.40564429599465
81	5000	900	7.522015912484788
81	5000	1000	7.638387528974929
81	5000	1100	7.754759145465067
81	5000	1250	7.929316570200277
81	5000	1400	8.103873994935485
82	500	500	0.8428709091343946
82	500	550	0.9010567173794644
82	500	625	0.9883354297470688
82	500	700	1.075614142114673
82	500	800	1.1919857586048128
82	500	900	1.3083573750949518
82	500	1000	1.4247289915850914
82	500	1100	1.5411006080752312
82	500	1250	1.7156580328104398
82	500	1400	1.8902154575456487
82	625	500	1.016238859849341
82	625	550	1.074424668094411
82	625	625	1.1617033804620154
82	625	700	1.2489820928296198
82	625	800	1.3653537093197594
82	625	900	1.4817253258098984
82	625	1000	1.598096942300038
82	625	1100	1.7144685587901776
82	625	1250	1.8890259835253864
82	625	1400	2.0635834082605955
82	800	500	1.2589539908502663
82	800	550	1.317139799095336
82	800	625	1.4044185114629406
82	800	700	1.4916972238305448
82	800	800	1.6080688403206846
82	800	900	1.7244404568108236
82	800	1000	1.8408120733009632
82	800	1100	1.9571836897911028
82	800	1250	2.1317411145263114
82	800	1400	2.3062985392615203
82	1000	500	1.5363427119941808
82	1000	550	1.5945285202392507
82	1000	625	1.681807232606855
82	1000	700	1.7690859449744596
82	1000	800	1.885457561464599
82	1000	900	2.001829177954738
82	1000	1000	2.1182007944448777
82	1000	1100	2.234572410935017
82	1000	1250	2.409129835670226
82	1000	1400	2.583687260405435
82	1250	500	1.8830786134240738
82	1250	550	1.9412644216691437
82	1250	625	2.028543134036748
82	1250	700	2.1158218464043523
82	1250	800	2.232193462894492
82	1250	900	2.348565079384631
82	1250	1000	2.4649366958747705
82	1250	1100	2.5813083123649103
82	1250	1250	2.755865737100119
82	1250	1400	2.930423161835328
82	1575	500	2.3338352852829347
82	1575	550	2.3920210935280046
82	1575	625	2.4792998058956095
82	1575	700	2.566578518263214
82	1575	800	2.6829501347533524
82	1575	900	2.7993217512434923
82	1575	1000	2.9156933677336316
82	1575	1100	3.0320649842237715
82	1575	1250	3.2066224089589803
82	1575	1400	3.381179833694189
82	2000	500	2.923286317713753
82	2000	550	2.981472125958822
82	2000	625	3.0687508383264275
82	2000	700	3.1560295506940315
82	2000	800	3.272401167184172
82	2000	900	3.3887727836743102
82	2000	1000	3.50514440016445
82	2000	1100	3.62151601665459
82	2000	1250	3.7960734413897983
82	2000	1400	3.9706308661250076
82	2500	500	3.616758120573539
82	2500	550	3.6749439288186085
82	2500	625	3.762222641186214
82	2500	700	3.8495013535538174
82	2500	800	3.965872970043958
82	2500	900	4.082244586534097
82	2500	1000	4.198616203024237
82	2500	1100	4.314987819514376
82	2500	1250	4.489545244249585
82	2500	1400	4.6641026689847935
82	3150	500	4.518271464291262
82	3150	550	4.576457272536331
82	3150	625	4.663735984903936
82	3150	700	4.75101469727154
82	3150	800	4.8673863137616795
82	3150	900	4.9837579302518185
82	3150	1000	5.100129546741958
82	3150	1100	5.216501163232098
82	3150	1250	5.391058587967308
82	3150	1400	5.565616012702515
82	4000	500	5.697173529152898
82	4000	550	5.755359337397968
82	4000	625	5.842638049765573
82	4000	700	5.929916762133176
82	4000	800	6.046288378623316
82	4000	900	6.162659995113455
82	4000	1000	6.279031611603596
82	4000	1100	6.395403228093733
82	4000	1250	6.569960652828944
82	4000	1400	6.744518077564152
82	5000	500	7.0841171348724705
82	5000	550	7.14230294311754
82	5000	625	7.229581655485146
82	5000	700	7.316860367852748
82	5000	800	7.433231984342888
82	5000	900	7.549603600833027
82	5000	1000	7.665975217323168
82	5000	1100	7.782346833813306
82	5000	1250	7.956904258548514
82	5000	1400	8.131461683283725
83	500	500	0.8704585974826338
83	500	550	0.9286444057277035
83	500	625	1.0159231180953079
83	500	700	1.1032018304629123
83	500	800	1.219573446953052
83	500	900	1.3359450634431909
83	500	1000	1.4523166799333305
83	500	1100	1.5686882964234703
83	500	1250	1.7432457211586792
83	500	1400	1.9178031458938878
83	625	500	1.0438265481975801
83	625	550	1.10201235644265
83	625	625	1.1892910688102545
83	625	700	1.276569781177859
83	625	800	1.3929413976679985
83	625	900	1.5093130141581375
83	625	1000	1.6256846306482773
83	625	1100	1.7420562471384167
83	625	1250	1.9166136718736255
83	625	1400	2.0911710966088344
83	800	500	1.2865416791985056
83	800	550	1.344727487443575
83	800	625	1.4320061998111797
83	800	700	1.519284912178784
83	800	800	1.6356565286689237
83	800	900	1.7520281451590627
83	800	1000	1.8683997616492023
83	800	1100	1.984771378139342
83	800	1250	2.1593288028745508
83	800	1400	2.3338862276097596
83	1000	500	1.56393040034242
83	1000	550	1.6221162085874898
83	1000	625	1.709394920955094
83	1000	700	1.7966736333226987
83	1000	800	1.913045249812838
83	1000	900	2.0294168663029772
83	1000	1000	2.145788482793117
83	1000	1100	2.262160099283256
83	1000	1250	2.4367175240184653
83	1000	1400	2.6112749487536737
83	1250	500	1.910666301772313
83	1250	550	1.9688521100173828
83	1250	625	2.0561308223849872
83	1250	700	2.1434095347525917
83	1250	800	2.2597811512427315
83	1250	900	2.37615276773287
83	1250	1000	2.49252438422301
83	1250	1100	2.6088960007131496
83	1250	1250	2.783453425448358
83	1250	1400	2.9580108501835674
83	1575	500	2.361422973631174
83	1575	550	2.419608781876244
83	1575	625	2.5068874942438484
83	1575	700	2.5941662066114533
83	1575	800	2.7105378231015917
83	1575	900	2.8269094395917316
83	1575	1000	2.943281056081871
83	1575	1100	3.0596526725720103
83	1575	1250	3.2342100973072196
83	1575	1400	3.408767522042428
83	2000	500	2.9508740060619925
83	2000	550	3.0090598143070615
83	2000	625	3.0963385266746664
83	2000	700	3.1836172390422703
83	2000	800	3.2999888555324115
83	2000	900	3.4163604720225496
83	2000	1000	3.5327320885126894
83	2000	1100	3.6491037050028288
83	2000	1250	3.8236611297380376
83	2000	1400	3.998218554473247
83	2500	500	3.6443458089217784
83	2500	550	3.702531617166848
83	2500	625	3.7898103295344527
83	2500	700	3.8770890419020563
83	2500	800	3.9934606583921974
83	2500	900	4.1098322748823355
83	2500	1000	4.226203891372475
83	2500	1100	4.342575507862615
83	2500	1250	4.517132932597824
83	2500	1400	4.691690357333033
83	3150	500	4.5458591526395
83	3150	550	4.604044960884569
83	3150	625	4.691323673252175
83	3150	700	4.778602385619779
83	3150	800	4.89497400210992
83	3150	900	5.011345618600058
83	3150	1000	5.127717235090198
83	3150	1100	5.2440888515803366
83	3150	1250	5.418646276315546
83	3150	1400	5.593203701050754
83	4000	500	5.724761217501138
83	4000	550	5.782947025746207
83	4000	625	5.870225738113812
